p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.0115770672887756	-0.170973129541191	0.038	0.062	1	9430034N14Rik	other
0.0115789044196397	0.209120563721406	0.174	0.236	1	Exosc7	other
0.0115870903236909	-0.315694259210858	0.016	0.032	1	Gm10728	other
0.0115901194247756	0.162746423358545	0.163	0.221	1	Pole3	other
0.011602990536878	-0.0542324806450258	0.043	0.068	1	Zfp513	other
0.0116117135722587	0.216843881988171	0.074	0.108	1	Diaph2	other
0.0116151437666886	0.182093269857162	0.057	0.086	1	Ppp1r35	other
0.0116210131668498	0.0489013646296037	0.04	0.065	1	Zfp758	other
0.0116282233264188	0.284229352748891	0.179	0.244	1	Pbx2	other
0.0116374402903788	0.0618722466857058	0.026	0.047	1	Ptpn21	other
0.0116519677573899	0.2491424847861	0.063	0.094	1	Pde6d	other
0.011673606213613	0.052520394758536	0.051	0.078	1	Rnf122	other
0.0116811015619094	-0.176946661116986	0.034	0.057	1	Rpain	other
0.0116835099985723	0.0628450622238668	0.023	0.042	1	Tsku	other
0.0116864943212586	-0.0266364170777962	0.029	0.05	1	Pxn	other
0.0116866141440151	0.0843486888981571	0.036	0.059	1	Ankzf1	other
0.0116883404588724	0.194820027414202	0.127	0.175	1	Gtf2e2	other
0.0116891503350958	-0.591488206590784	0.015	0.031	1	Zfp978	other
0.0116893111688573	-0.516539158395734	0.019	0.036	1	Gm47826	other
0.0116932524403496	-0.0389123503565116	0.089	0.125	1	Etfa	other
0.0116963556466855	0.45897253798397	0.05	0.078	1	Gm44560	other
0.0116998275195436	0.292881217559109	0.063	0.095	1	Bnip1	other
0.0117084808753292	0.210745731193281	0.055	0.084	1	Gm6123	other
0.0117120822321391	-0.232007529995191	0.032	0.053	1	Galnt17	other
0.0117709029598196	0.101416770539206	0.178	0.241	1	Hip1	other
0.0117717058400496	0.149655462842533	0.02	0.037	1	Gm15886	other
0.0117791939614881	-0.161429004873806	0.019	0.036	1	D430042O09Rik	other
0.0117927475893373	0.260942732733696	0.042	0.067	1	Efl1	other
0.0118230270165423	0.0743773367538045	0.059	0.089	1	Rnf166	other
0.0118321972936327	-0.0528353292079368	0.405	0.526	1	Dll3	other
0.0118585442022022	-0.689231986677441	0.011	0.024	1	Gm7292	other
0.0118630323957492	-0.554834103336983	0.015	0.031	1	Gm8615	other
0.0118682061673442	-0.756568297214677	0.011	0.024	1	Gm43018	other
0.0118923698910919	0.237888750964018	0.061	0.092	1	Gm37254	other
0.0118985653436485	0.268301200307567	0.104	0.148	1	Ncoa5	other
0.011914739897296	0.0990940277210228	0.044	0.069	1	Lyst	other
0.0119184731935199	0.0272120070794131	0.061	0.091	1	2810013P06Rik	other
0.0119202305237894	-0.0273823423098247	0.053	0.081	1	Avpi1	other
0.0119244761245784	0.0607266978883545	0.104	0.145	1	Cemip2	other
0.0119575503285885	-0.00461412714851628	0.108	0.149	1	Ift74	other
0.0119608004354622	-0.285064551216577	0.019	0.036	1	H2bc4	other
0.0119684209519299	-0.29255580065657	0.019	0.036	1	Zhx2	other
0.0119836748991888	-0.241028672470297	0.019	0.036	1	Slc39a11	other
0.0120286462993032	-0.632939343703049	0.011	0.024	1	Cdh13	other
0.0120335379914665	-0.63865682282384	0.011	0.024	1	Gm27010	other
0.0120385043752861	0.134158753436829	0.066	0.098	1	Urb1	other
0.0120557344819622	0.281634180777135	0.122	0.17	1	Zfp516	other
0.0120639510697526	-0.125344010380859	0.037	0.06	1	Shisa5	other
0.0120686139811282	0.159004497232512	0.203	0.276	1	A930004J17Rik	other
0.0120727354632783	-0.608281421073041	0.011	0.024	1	Gamt	other
