p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.720902973317032	-0.130069793856534	0.153	0.155	1	Nmt1	other
0.721002929882241	-0.133920431046026	0.058	0.06	1	Lmbr1l	other
0.721092312365311	0.0611329566872578	0.121	0.117	1	Col13a1	other
0.721237192853772	-0.229995642166831	0.047	0.049	1	Kif3c	other
0.72129967627912	-0.0265579511114599	0.325	0.314	1	Wbp11	other
0.721300282014687	-0.0156056084171252	0.114	0.11	1	Abhd2	other
0.721308256368893	-0.284014700441163	0.038	0.04	1	Gm9830	other
0.721310518798549	0.0940878479300915	0.01	0.009	1	Gm44270	other
0.72136949596338	-0.152390159200855	0.031	0.029	1	Ctbs	other
0.721397905828975	-0.463631790622432	0.024	0.026	1	Bcas3	other
0.721584172484769	-0.147737563620305	0.01	0.009	1	Gm42515	other
0.721782030462655	-0.397645378568249	0.032	0.033	1	Tbc1d22b	other
0.721907287378401	-0.0100935532328119	0.069	0.066	1	Gm37303	other
0.721962797646804	-0.0772795605061227	0.19	0.182	1	Ndufb10	other
0.721987900212719	-0.0664455459885804	0.149	0.151	1	Ubr1	other
