p_val	avg_diff	pct.1	pct.2	p_val_adj	name
0	1.83669208453335	0.87	0.247	0	JASPAR2022-MA0746.2
0	2.88895918354833	0.884	0.261	0	Berger2008-Dlx1-1741.2
0	2.89238862844634	0.885	0.262	0	ISMARA- Dlx1
0	2.27267923889321	0.87	0.247	0	ISMARA- Emx1
0	3.14611744323939	0.914	0.292	0	JASPAR2022-MA0103.1
0	3.14611744323939	0.914	0.292	0	ISMARA- Snai1
0	1.55064980416701	0.88	0.258	0	JASPAR2022-MA1653.1
0	2.43259219791939	0.862	0.24	0	ISMARA- Isx
0	2.6876273201741	0.884	0.263	0	JASPAR2022-MA0675.1
0	3.1313408489589	0.877	0.256	0	JASPAR2022-MA0792.1
0	2.47253374020641	0.82	0.199	0	JASPAR2022-MA1120.1
0	3.21246857751191	0.875	0.254	0	Brn1(POU,Homeobox)/NPC-Brn1-ChIP-Seq(GSE35496)/Homer
0	2.99233174966489	0.903	0.283	0	JASPAR2022-MA0612.1
0	2.81356456785935	0.903	0.283	0	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer
0	2.56403650747141	0.885	0.265	0	JASPAR2022-MA0612.2
0	2.91612060230592	0.897	0.277	0	Berger2008-Hoxa2-3079.1
0	3.0766510799679	0.888	0.268	0	ISMARA- Dlx3
0	2.56851966323607	0.885	0.266	0	JASPAR2022-MA0027.2
0	2.75161354478589	0.861	0.243	0	ISMARA- Pou2f2
0	1.67001655620312	0.883	0.266	0	JASPAR2022-MA0599.1
0	3.37808178186246	0.899	0.282	0	JASPAR2022-MA0830.1
0	2.73775268059289	0.9	0.284	0	JASPAR2022-MA0900.1
0	3.14208956097033	0.896	0.283	0	JASPAR2022-MA0522.2
0	2.32708356101234	0.777	0.164	0	JASPAR2022-MA1152.1
0	2.46498062441476	0.857	0.244	0	JASPAR2022-MA0700.2
0	2.87438414308567	0.891	0.278	0	Berger2008-Hoxb5-3122.2
0	1.77606695688241	0.87	0.257	0	ISMARA- Sp8
0	-2.13302602695137	0.132	0.745	0	ISMARA- Tgif1
0	2.83729810179612	0.893	0.28	0	DLX5(Homeobox)/BasalGanglia-Dlx5-ChIP-seq(GSE124936)/Homer
0	1.77831436698891	0.868	0.256	0	JASPAR2022-MA0747.1
0	2.78370968467902	0.876	0.264	0	JASPAR2022-MA1476.1
0	2.74087294209025	0.872	0.26	0	Berger2008-Dlx3-1030.1
0	2.63619644033937	0.888	0.276	0	Berger2008-Prrx1-3442.1
0	1.55329560704859	0.87	0.258	0	ISMARA- Patz1
0	2.6232396619332	0.894	0.283	0	JASPAR2022-MA0705.1
0	2.56369125678679	0.868	0.257	0	ISMARA- Meox2
0	3.15360713316263	0.851	0.24	0	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer
0	2.69146794849476	0.886	0.276	0	JASPAR2022-MA0718.1
0	2.65756480763905	0.891	0.281	0	JASPAR2022-MA1519.1
0	2.69146794849476	0.886	0.276	0	ISMARA- Rax
0	2.6477756741526	0.883	0.274	0	JASPAR2022-MA0642.1
0	2.6477756741526	0.883	0.274	0	ISMARA- En2
0	-2.90149299943694	0.219	0.828	0	Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)/Homer
0	3.13893273474359	0.893	0.285	0	ISMARA- Mesp1
0	2.80268242223297	0.886	0.278	0	JASPAR2022-MA0904.1
0	2.80292651802627	0.882	0.274	0	Berger2008-Hoxa5-3415.1
0	1.58843429626084	0.86	0.252	0	Zfp281(Zf)/ES-Zfp281-ChIP-Seq(GSE81042)/Homer
0	2.48644154947445	0.863	0.256	0	JASPAR2022-MA0907.1
0	2.60308355566414	0.889	0.283	0	JASPAR2022-MA0699.1
0	2.92555855626163	0.889	0.283	0	Berger2008-Hoxa1-3425.1
0	2.6615507643121	0.895	0.289	0	ISMARA- Alx3
0	2.60308355566414	0.889	0.283	0	ISMARA- Lbx2
0	2.40584448848929	0.82	0.214	0	JASPAR2022-MA0514.2
0	2.16081731083802	0.844	0.238	0	ISMARA- Prrx1
0	2.61557154642627	0.883	0.278	0	ISMARA- Gbx1
0	2.58941074714228	0.872	0.268	0	JASPAR2022-MA1518.1
0	2.46665305556111	0.86	0.256	0	ISMARA- Hoxc13
0	2.69000010513537	0.874	0.272	0	JASPAR2022-MA0879.2
0	2.65851505598912	0.884	0.284	0	JASPAR2022-MA0644.1
0	2.56768194370799	0.88	0.28	0	JASPAR2022-MA0674.1
0	2.56768194370799	0.88	0.28	0	ISMARA- Nkx6-1
0	2.11105995342281	0.838	0.239	0	JASPAR2022-MA0713.1
0	2.72868566930619	0.869	0.27	0	Berger2008-Dlx4-3488.2
0	3.08387733686764	0.867	0.268	0	Oct6(POU,Homeobox)/NPC-Pou3f1-ChIP-Seq(GSE35496)/Homer
0	-2.07677487828038	0.128	0.726	0	JASPAR2022-MA0498.1
