"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rcn12",2.72254676007928e-51,0.772583978738943,0.796,0.531,8.87305214577437e-47,"12","Rcn1"
"Mapk123",2.96935226059179e-51,1.20720056982526,0.356,0.147,9.6774159524947e-47,"12","Mapk12"
"Fam92a2",3.73500586548966e-51,0.817872783786665,0.737,0.474,1.21727576162174e-46,"12","Fam92a"
"Hoxa51",5.18143587291639e-51,1.31999924095828,0.26,0.09,1.68868176534218e-46,"12","Hoxa5"
"Nsmce4a",7.2127533619914e-51,0.540449947176672,0.947,0.801,2.35070844820662e-46,"12","Nsmce4a"
"Map7d25",7.25551416539691e-51,1.18607894097787,0.366,0.154,2.36464462164451e-46,"12","Map7d2"
"Pnp1",8.63160639328276e-51,0.799700545302537,0.75,0.494,2.81312683963479e-46,"12","Pnp"
"Mad2l1",1.45432340817112e-50,0.790977961006158,0.758,0.506,4.7397854195705e-46,"12","Mad2l1"
"Prkar2b2",1.56785174340065e-50,1.00212984668606,0.49,0.241,5.10978561691707e-46,"12","Prkar2b"
"Errfi1",1.66653782023627e-50,1.27900417799163,0.259,0.09,5.43141340993202e-46,"12","Errfi1"
"Rgma",1.75282197668297e-50,1.15488470113246,0.39,0.17,5.71262210420747e-46,"12","Rgma"
"Polr2h1",3.18922040417137e-50,0.611378630094294,0.901,0.69,1.03939882192349e-45,"12","Polr2h"
"Klhdc21",3.82948550983143e-50,0.544785481000336,0.927,0.771,1.24806762250916e-45,"12","Klhdc2"
"Cd24a3",4.87680750496779e-50,0.531731300659048,0.969,0.794,1.58940033394405e-45,"12","Cd24a"
"Ndfip1",5.36753450825411e-50,0.678046467657874,0.864,0.625,1.7493331715851e-45,"12","Ndfip1"
"Fam171b",5.67575166777537e-50,1.53484456610566,0.218,0.069,1.84978422604467e-45,"12","Fam171b"
"Ppdpf",9.10193602972332e-50,0.722789276391019,0.789,0.539,2.96641197144713e-45,"12","Ppdpf"
"Ier52",1.07743586362131e-49,1.02536707271326,0.418,0.187,3.51147122312822e-45,"12","Ier5"
"Ssna1",1.36148387416367e-49,0.728043804378665,0.813,0.58,4.43721209428682e-45,"12","Ssna1"
"Ccdc160",1.54311971104723e-49,1.5471444920781,0.211,0.066,5.02918145027403e-45,"12","Ccdc160"
"Commd2",2.16149793139661e-49,0.785754560784583,0.757,0.483,7.04453790821469e-45,"12","Commd2"
"Cdc42se2",2.34583048866697e-49,0.917240578807866,0.555,0.29,7.64529614561452e-45,"12","Cdc42se2"
"Tcf122",3.27354386971737e-49,0.757059882095543,0.753,0.501,1.06688068257959e-44,"12","Tcf12"
"Cdca31",3.44032852364914e-49,0.743647343187526,0.82,0.594,1.12123746914249e-44,"12","Cdca3"
"Arl6",9.00816164998606e-49,1.04001472176839,0.463,0.226,2.93584996334696e-44,"12","Arl6"
"Psmd14",9.19760877306903e-49,0.567339534287098,0.94,0.791,2.99759267523093e-44,"12","Psmd14"
"Rab34",1.34204074731515e-48,0.80697046941411,0.714,0.442,4.37384499957479e-44,"12","Rab34"
"Hat11",2.03954421870215e-48,0.578236952146232,0.921,0.752,6.64707856317216e-44,"12","Hat1"
"Ppil1",2.26880277292601e-48,0.697874723060636,0.866,0.636,7.39425511724317e-44,"12","Ppil1"
"Prkar2a4",3.49717185030072e-48,0.801327448035704,0.71,0.447,1.13976327773151e-43,"12","Prkar2a"
"Nsmce3",4.57731078199584e-48,0.864189855640415,0.689,0.445,1.49179135696026e-43,"12","Nsmce3"
"Mtap",1.04782745706326e-47,0.76278071381219,0.745,0.483,3.41497446531487e-43,"12","Mtap"
"Bod1",1.76993786189173e-47,0.597183817857141,0.881,0.65,5.76840448569134e-43,"12","Bod1"
"Gm13160",3.37629653965726e-47,0.978789895252053,0.426,0.194,1.1003688052397e-42,"12","Gm13160"
"Sqle2",6.21739360755219e-47,0.874269238435924,0.681,0.424,2.02631075063733e-42,"12","Sqle"
"Fam89b2",6.80619587643224e-47,0.797581555850675,0.674,0.413,2.21820729808803e-42,"12","Fam89b"
"Rasal2",7.23631419556828e-47,1.28901978710592,0.31,0.125,2.35838715947766e-42,"12","Rasal2"
"Vdac3",1.18986396627435e-46,0.573576097664933,0.916,0.756,3.87788565248474e-42,"12","Vdac3"
"Strap",1.30333372341974e-46,0.547275888253031,0.949,0.803,4.24769493799726e-42,"12","Strap"
"Rheb",1.91818562736812e-46,0.583283446867904,0.892,0.702,6.25155877815544e-42,"12","Rheb"
"Fgfrl11",1.98249803128406e-46,1.27963245142427,0.284,0.109,6.46115933375787e-42,"12","Fgfrl1"
"Tshz13",2.53836658073934e-46,0.842235227552472,0.574,0.306,8.27279052328757e-42,"12","Tshz1"
"Syne23",2.63911199314534e-46,0.90339059624657,0.497,0.25,8.60112989685999e-42,"12","Syne2"
"Skp2",4.19719448825987e-46,0.889935006872969,0.585,0.328,1.36790765566877e-41,"12","Skp2"
"Mtch1",5.89517055104574e-46,0.507223885622147,0.937,0.805,1.92129503429132e-41,"12","Mtch1"
"Hs6st11",6.14390542197459e-46,1.18400887369411,0.296,0.116,2.00236021607574e-41,"12","Hs6st1"
"Stk391",9.4262358014897e-46,0.986175325572814,0.451,0.219,3.07210451006351e-41,"12","Stk39"
"Plekhj1",1.45824251781672e-45,0.631503585974507,0.868,0.667,4.75255818981646e-41,"12","Plekhj1"
"Tsen34",2.84880785961524e-45,0.625152881945547,0.887,0.684,9.28454969527203e-41,"12","Tsen34"
"Lrrc59",3.15396749663599e-45,0.640883323392103,0.857,0.642,1.02790954682864e-40,"12","Lrrc59"
"Pde6d",3.36535752456148e-45,0.922580517784971,0.523,0.273,1.09680367082983e-40,"12","Pde6d"
"Tmem472",3.74586164039185e-45,1.0150573119827,0.471,0.242,1.22081376722011e-40,"12","Tmem47"
"Rala",4.0972742627267e-45,0.521660889391367,0.921,0.784,1.33534265496526e-40,"12","Rala"
"Prr131",5.59214597636063e-45,1.12775342416911,0.339,0.144,1.82253629515569e-40,"12","Prr13"
"Ctbp1",1.22016917099785e-44,0.590968466428792,0.87,0.668,3.97665334519909e-40,"12","Ctbp1"
"Maged12",1.36830414004884e-44,0.559525348243138,0.907,0.706,4.45944002283317e-40,"12","Maged1"
"Mllt34",1.54785919317209e-44,0.577962877933545,0.773,0.475,5.04462789646716e-40,"12","Mllt3"
"Psmg4",1.58409223912892e-44,0.640160663757343,0.877,0.667,5.16271501654505e-40,"12","Psmg4"
"Usp1",2.26545723525671e-44,0.707818440007172,0.797,0.572,7.38335167542516e-40,"12","Usp1"
"Pdk3",3.19626467393024e-44,0.847230730021087,0.586,0.331,1.0416946198806e-39,"12","Pdk3"
"Hoxa3",3.34492070297479e-44,1.28679812295282,0.212,0.07,1.09014310630652e-39,"12","Hoxa3"
"Hddc33",4.27646757934513e-44,0.997423585415437,0.443,0.218,1.39374354878437e-39,"12","Hddc3"
"Fam136a",5.76815829069325e-44,0.604044720041191,0.901,0.702,1.87990046851984e-39,"12","Fam136a"
"Pim13",8.31151994724664e-44,0.962623744801429,0.455,0.231,2.70880746600715e-39,"12","Pim1"
"Rrs1",9.55806940678262e-44,0.738419414097386,0.736,0.482,3.11507040036452e-39,"12","Rrs1"
"Cisd11",3.46014573915371e-43,0.587336014765464,0.881,0.695,1.12769609784758e-38,"12","Cisd1"
"Ube2j2",3.50052580746276e-43,0.694727344974853,0.793,0.548,1.14085636591019e-38,"12","Ube2j2"
"Mrpl14",3.87968833284587e-43,0.631222499451996,0.858,0.638,1.2644292245578e-38,"12","Mrpl14"
"F2r2",6.86545550356198e-43,0.871950507462988,0.499,0.256,2.23752060316588e-38,"12","F2r"
"Ssbp23",7.03744142324818e-43,0.846092104479086,0.482,0.243,2.29357253425081e-38,"12","Ssbp2"
"Celsr14",7.18593653740364e-43,1.03262055244856,0.346,0.151,2.34196857690522e-38,"12","Celsr1"
"Gm93474",8.13351950697282e-43,0.936977087369636,0.501,0.268,2.65079534251751e-38,"12","Gm9347"
"Gm106981",8.46353301845642e-43,1.33174223819321,0.258,0.098,2.75835004604513e-38,"12","Gm10698"
"Dazap2",9.77716871526865e-43,0.777622957357255,0.621,0.362,3.18647705599321e-38,"12","Dazap2"
"Dnph11",1.08063262893305e-42,0.742989768463365,0.726,0.476,3.52188980095571e-38,"12","Dnph1"
"Ap1s1",1.21484288092942e-42,0.764675867521118,0.678,0.42,3.95929443323708e-38,"12","Ap1s1"
"9530068E07Rik2",1.41464136890871e-42,0.845734355219331,0.555,0.306,4.61045768541039e-38,"12","9530068E07Rik"
"Gm2573",1.92671884753176e-42,0.771355319382297,0.652,0.395,6.27936939599075e-38,"12","Gm2573"
"Leprotl1",2.10868805129872e-42,0.794573251276395,0.581,0.325,6.87242522798766e-38,"12","Leprotl1"
"Sparc1",2.41896029395722e-42,0.942047135305172,0.375,0.174,7.88363349403598e-38,"12","Sparc"
"Tipin",2.66802628459474e-42,0.530155455725792,0.925,0.78,8.6953644641227e-38,"12","Tipin"
"Bub3",2.78924979779834e-42,0.708044238518234,0.846,0.686,9.09044401600458e-38,"12","Bub3"
"Lysmd3",3.13318187230515e-42,1.30140930414242,0.256,0.098,1.02113530400297e-37,"12","Lysmd3"
"Sh3bgrl3",3.14047018744131e-42,0.569896222509618,0.845,0.629,1.023510638789e-37,"12","Sh3bgrl"
"Tcf31",4.17451815793997e-42,0.614454210086427,0.846,0.626,1.36051721285421e-37,"12","Tcf3"
"Spcs1",5.16621186099675e-42,0.535066490707815,0.921,0.742,1.68372010761745e-37,"12","Spcs1"
"Tsg101",6.01743584788717e-42,0.665520127985211,0.816,0.592,1.96114251718491e-37,"12","Tsg101"
"Msantd32",6.18513353216553e-42,0.772465836080594,0.629,0.371,2.01579686946807e-37,"12","Msantd3"
"Mcrip1",1.3185908697031e-41,0.587542997065461,0.866,0.655,4.29741950344936e-37,"12","Mcrip1"
"Fam241b",1.51456093108984e-41,1.2346395574697,0.299,0.126,4.93610553051489e-37,"12","Fam241b"
"Mtx2",5.11986607870414e-41,0.58155073869987,0.864,0.664,1.66861555371047e-36,"12","Mtx2"
"Sema3a3",5.82419696991292e-41,1.01892957044826,0.272,0.105,1.89816403446432e-36,"12","Sema3a"
"Baz1a1",7.49843469482439e-41,0.944245414469291,0.429,0.212,2.44381485139022e-36,"12","Baz1a"
"Zfp5033",9.63914152211903e-41,0.628492371932216,0.761,0.491,3.14149261347381e-36,"12","Zfp503"
"Sp84",1.2898129433659e-40,0.901680819119378,0.43,0.214,4.20362936372382e-36,"12","Sp8"
"Mageh11",1.31437528240892e-40,0.894479224845953,0.486,0.259,4.2836804828989e-36,"12","Mageh1"
"Mrpl36",1.60210168506161e-40,0.654131548637475,0.782,0.544,5.22140960178429e-36,"12","Mrpl36"
"Gins2",1.82523566880899e-40,0.681708780417193,0.804,0.571,5.94862556821538e-36,"12","Gins2"
"Dck1",2.00380452510606e-40,0.868457112128296,0.463,0.234,6.53059932777314e-36,"12","Dck"
"Lsm14a",2.66858122711363e-40,0.725799243267526,0.7,0.447,8.69717307728602e-36,"12","Lsm14a"
"Polr2d",2.85077057176265e-40,0.585440910619169,0.852,0.652,9.29094637043166e-36,"12","Polr2d"
"Asxl31",2.98838331416415e-40,1.18150477604044,0.227,0.082,9.73944005919238e-36,"12","Asxl3"
"Pcbp4",5.19339355116925e-40,0.546466963243445,0.929,0.782,1.69257889226157e-35,"12","Pcbp4"
"Zfhx32",5.30782040314345e-40,0.674056979523515,0.625,0.362,1.72987174758848e-35,"12","Zfhx3"
"Rb1",5.80819050523905e-40,1.25792562261666,0.234,0.087,1.89294736756246e-35,"12","Rb1"
"Med21",5.81709674611062e-40,0.656943778057792,0.777,0.522,1.89585000052491e-35,"12","Med21"
"Cnn32",6.22522067955723e-40,0.596219098589889,0.874,0.686,2.0288616716745e-35,"12","Cnn3"
"Dipk1b1",7.68161493094334e-40,1.21556025380589,0.267,0.107,2.50351512214374e-35,"12","Dipk1b"
"Hdac3",9.14665657033982e-40,0.752515874100161,0.641,0.393,2.98098684283945e-35,"12","Hdac3"
"Akap122",1.47670933880654e-39,0.807583616146029,0.534,0.295,4.81274340610441e-35,"12","Akap12"
"Asf1a",1.56268724082589e-39,0.605571447204578,0.864,0.654,5.09295398657565e-35,"12","Asf1a"
"Elovl4",2.15400479329703e-39,1.216588421251,0.248,0.096,7.02011702183434e-35,"12","Elovl4"
"Zfp6183",2.26890065033272e-39,0.959752058412724,0.364,0.169,7.39457410949937e-35,"12","Zfp618"
"Rsl24d11",2.40005092398072e-39,0.579919376417732,0.86,0.651,7.82200596634557e-35,"12","Rsl24d1"
"D030056L22Rik",2.75528160890496e-39,0.775542272174487,0.619,0.373,8.97973829158216e-35,"12","D030056L22Rik"
"C1d",2.79186732619805e-39,0.590857309270871,0.826,0.601,9.09897480281206e-35,"12","C1d"
"Srsf41",3.24845228459651e-39,0.704599985989319,0.694,0.449,1.05870308407285e-34,"12","Srsf4"
"Pcgf51",3.73390995793919e-39,1.23845907955277,0.222,0.081,1.21691859439196e-34,"12","Pcgf5"
"Rcn2",4.76230698894859e-39,0.626407480984815,0.809,0.589,1.55208347076823e-34,"12","Rcn2"
"Hp1bp32",8.6306007842162e-39,0.62757257327957,0.772,0.517,2.8127991015839e-34,"12","Hp1bp3"
"Meaf61",1.90799086511756e-38,0.705938380222022,0.701,0.459,6.21833302850464e-34,"12","Meaf6"
"Caap1",2.28628040704876e-38,0.916973065171846,0.495,0.275,7.45121647461261e-34,"12","Caap1"
"Zdbf21",2.78898479295942e-38,0.603604765959145,0.86,0.673,9.08958033873405e-34,"12","Zdbf2"
"Nae1",2.86463140426634e-38,0.695666135732057,0.748,0.504,9.33612020964443e-34,"12","Nae1"
"Lin28b2",3.09611991869055e-38,0.803136646963711,0.495,0.263,1.00905644270044e-33,"12","Lin28b"
"Ccna2",3.14403887998353e-38,0.62938037598942,0.81,0.608,1.02467371137543e-33,"12","Ccna2"
"Cmpk11",3.20314579669955e-38,0.694446596395424,0.708,0.463,1.04393724660235e-33,"12","Cmpk1"
"Smim11",3.78885989644587e-38,0.631018815882974,0.802,0.578,1.23482732885067e-33,"12","Smim11"
"Vta11",3.84483762935925e-38,0.757368695546075,0.656,0.406,1.25307103178447e-33,"12","Vta1"
"Unc1191",4.42721902969287e-38,0.697902885111473,0.688,0.436,1.4428749539672e-33,"12","Unc119"
"Gm2423",6.48964393878067e-38,0.661694885390242,0.692,0.444,2.11503985608801e-33,"12","Gm2423"
"Psmc3ip",6.53100483917911e-38,0.699299226902678,0.705,0.452,2.12851978713686e-33,"12","Psmc3ip"
"Nxt1",7.54190403108222e-38,0.664088075011031,0.777,0.56,2.45798194277001e-33,"12","Nxt1"
"Rpa2",8.16055071278555e-38,0.685784627228529,0.734,0.504,2.65960508280394e-33,"12","Rpa2"
"Nudt2",8.40779447854852e-38,0.808589520601761,0.595,0.361,2.74018429850375e-33,"12","Nudt2"
"Gm267121",9.01313636252661e-38,0.842974956088322,0.523,0.291,2.93747127191105e-33,"12","Gm26712"
"Rnf2273",1.05992254743971e-37,1.09337713350823,0.342,0.159,3.45439357436076e-33,"12","Rnf227"
"Rcc1",1.16732939802257e-37,0.705927974514891,0.678,0.446,3.80444324109536e-33,"12","Rcc1"
"Myo102",1.34357388431156e-37,0.753198802698455,0.515,0.277,4.3788416463598e-33,"12","Myo10"
"Elp4",1.65941649046731e-37,0.823934409657704,0.514,0.286,5.40820428408201e-33,"12","Elp4"
"Psmd3",1.72320283039455e-37,0.6261675757619,0.812,0.585,5.61609034453889e-33,"12","Psmd3"
"Tfg1",1.994607112566e-37,0.648779246579908,0.742,0.507,6.50062404056385e-33,"12","Tfg"
"Prps11",2.63210761304336e-37,0.822269349130486,0.47,0.247,8.5783019216696e-33,"12","Prps1"
"Pex21",2.88560867341764e-37,0.871813967360272,0.47,0.252,9.40448722753543e-33,"12","Pex2"
"Dzip33",3.33149218591325e-37,0.7602889886293,0.527,0.289,1.08576661831099e-32,"12","Dzip3"
"Tmem33",3.62941470560165e-37,0.726711477609661,0.611,0.374,1.18286254670263e-32,"12","Tmem33"
"Slc48a1",3.78588895546817e-37,1.2903439374279,0.214,0.079,1.23385906947663e-32,"12","Slc48a1"
"Itgb3bp",4.56071714855301e-37,0.675021638274606,0.674,0.431,1.48638332588491e-32,"12","Itgb3bp"
"Rpp30",5.15710887444902e-37,0.726748420115584,0.638,0.392,1.68075335327168e-32,"12","Rpp30"
"Efna23",5.24990371328195e-37,1.00792398409846,0.332,0.151,1.71099611919572e-32,"12","Efna2"
"Sc5d",5.76718612201722e-37,0.896232218610647,0.461,0.246,1.87958362902663e-32,"12","Sc5d"
"Rap1a1",8.4313711112756e-37,0.68963142769038,0.672,0.442,2.74786815887583e-32,"12","Rap1a"
"Nsmce1",8.51669845555148e-37,0.638997714236804,0.749,0.507,2.77567719364878e-32,"12","Nsmce1"
"Thbs3",1.54785764743962e-36,1.11742380642823,0.244,0.096,5.04462285877047e-32,"12","Thbs3"
"Snn3",2.28749289961962e-36,0.991032282298746,0.344,0.161,7.45516810915031e-32,"12","Snn"
"Sdc41",5.60309455801603e-36,0.916227229465543,0.242,0.096,1.82610454740301e-31,"12","Sdc4"
"Hs2st1",5.71176749893501e-36,0.83913094024624,0.501,0.283,1.86152214557791e-31,"12","Hs2st1"
"Mex3b4",5.95006676259003e-36,0.800647066145338,0.459,0.24,1.93918625859572e-31,"12","Mex3b"
"Rfc5",6.24189331869002e-36,0.614562755380045,0.789,0.57,2.03429545149426e-31,"12","Rfc5"
"Tent22",6.92095021864521e-36,0.878239755276737,0.419,0.215,2.25560688575866e-31,"12","Tent2"
"Klhl2",1.44989589799307e-35,1.24462784064899,0.212,0.08,4.7253557211492e-31,"12","Klhl2"
"R3hdm42",2.07872781751062e-35,0.750731866534622,0.547,0.32,6.77478183004887e-31,"12","R3hdm4"
"Jund2",3.1230362921902e-35,0.64422636662565,0.782,0.555,1.01782875798771e-30,"12","Jund"
"Utrn1",3.39826462090336e-35,0.755531304719932,0.602,0.378,1.10752842259861e-30,"12","Utrn"
"Camta11",3.9194083559796e-35,1.08920963590458,0.264,0.111,1.27737437729731e-30,"12","Camta1"
"Pbk1",5.08548026203868e-35,0.811836423285863,0.549,0.33,1.65740887220103e-30,"12","Pbk"
"Dnajc24",6.06900168005248e-35,0.738576307252685,0.607,0.373,1.9779483375459e-30,"12","Dnajc24"
"Ormdl21",6.40570860394064e-35,0.630762074162978,0.718,0.478,2.08768449111029e-30,"12","Ormdl2"
"Fsd1l",6.55167875584191e-35,1.23477706781876,0.232,0.093,2.13525762331644e-30,"12","Fsd1l"
"Pdcl3",7.09569909275973e-35,0.681986794664549,0.714,0.491,2.31255929132132e-30,"12","Pdcl3"
"Bola3",8.31938209763224e-35,0.519037724719753,0.862,0.678,2.71136981943932e-30,"12","Bola3"
"Acot73",9.15889291000699e-35,0.629487907326549,0.503,0.27,2.98497478830038e-30,"12","Acot7"
"Nrip12",1.10600641383526e-34,0.749495653246103,0.547,0.322,3.60458550333049e-30,"12","Nrip1"
"Tctex1d2",1.13360594505524e-34,0.816014670706493,0.514,0.295,3.69453513552954e-30,"12","Tctex1d2"
"Tmem138",1.45832854137197e-34,0.885977370442364,0.429,0.228,4.75283854918538e-30,"12","Tmem138"
"Papss13",1.6225908217794e-34,0.845780298037197,0.426,0.223,5.28818574726123e-30,"12","Papss1"
"Bmi13",1.62554481635004e-34,0.945982447494841,0.307,0.137,5.29781311096642e-30,"12","Bmi1"
"Med22",1.77200789204776e-34,0.808177838274036,0.519,0.298,5.77515092097284e-30,"12","Med22"
"Tex301",1.89461550954619e-34,0.691665588298512,0.617,0.378,6.17474140716197e-30,"12","Tex30"
"Scoc1",2.82168672727033e-34,0.935143740319558,0.347,0.165,9.19615921284675e-30,"12","Scoc"
"Eef1akmt21",3.55061467011113e-34,0.817100780467684,0.462,0.248,1.15718082713592e-29,"12","Eef1akmt2"
"Ppil3",7.33154086575291e-34,0.657636699640008,0.644,0.403,2.38942248355753e-29,"12","Ppil3"
"Hnrnpll",9.962132605548e-34,0.662006134493675,0.701,0.473,3.24675863747415e-29,"12","Hnrnpll"
"Cspg5",1.05865900672419e-33,1.07480316150979,0.248,0.103,3.45027556881481e-29,"12","Cspg5"
"Ifrd11",1.28367744324216e-33,0.721700604873012,0.653,0.428,4.18363315527053e-29,"12","Ifrd1"
"Fndc4",1.28766454623906e-33,0.905528129053097,0.37,0.184,4.19662752264773e-29,"12","Fndc4"
"Med28",1.32451045041972e-33,0.513709703421365,0.869,0.65,4.31671200896291e-29,"12","Med28"
"Rraga",1.38770524494158e-33,0.556303338757138,0.808,0.581,4.52267016378912e-29,"12","Rraga"
"Prpf38a",1.44750916556562e-33,0.531956887306396,0.82,0.603,4.7175771214949e-29,"12","Prpf38a"
"Socs22",1.53457037695212e-33,1.00995403377972,0.405,0.219,5.00131831552466e-29,"12","Socs2"
"2610306M01Rik",1.70369669084169e-33,1.1523723111243,0.242,0.099,5.55251788512216e-29,"12","2610306M01Rik"
"Rnf1452",1.72452673305382e-33,0.890158891691253,0.371,0.186,5.62040507569571e-29,"12","Rnf145"
"Pimreg3",2.14839505315244e-33,0.74199801297599,0.53,0.306,7.00183431772911e-29,"12","Pimreg"
"Mtln1",2.40923012840555e-33,0.692556306319563,0.595,0.362,7.85192191148654e-29,"12","Mtln"
"Armcx41",2.56958981651557e-33,0.907595013989198,0.375,0.189,8.37455017100589e-29,"12","Armcx4"
"Mapk8ip1",4.52741428611377e-33,1.13628702040573,0.268,0.117,1.47552958998734e-28,"12","Mapk8ip1"
"2610001J05Rik",7.49600493818849e-33,0.764477063823641,0.503,0.285,2.44302296940501e-28,"12","2610001J05Rik"
"Mbd21",8.73724724896662e-33,0.756799561630278,0.533,0.311,2.84755625091071e-28,"12","Mbd2"
"Farsa1",9.32232257276918e-33,0.67888520554453,0.65,0.417,3.0382381496912e-28,"12","Farsa"
"Idh2",1.09625793678884e-32,0.551525832903246,0.818,0.608,3.57281424178852e-28,"12","Idh2"
"Mrgbp1",1.28056098991795e-32,0.807417453669298,0.429,0.23,4.17347632224159e-28,"12","Mrgbp"
"Wdr761",1.34555199517368e-32,0.760559159688492,0.482,0.269,4.38528850747055e-28,"12","Wdr76"
"Nr2f62",1.41079307469164e-32,0.728512504567015,0.583,0.363,4.59791570972752e-28,"12","Nr2f6"
"2610318N02Rik1",1.94006637062985e-32,0.730894544377595,0.581,0.358,6.32287030851975e-28,"12","2610318N02Rik"
"Zc3h14",2.61692001423591e-32,0.587311863075459,0.744,0.512,8.52880401839625e-28,"12","Zc3h14"
"Smim191",2.77033025659354e-32,0.755628964661204,0.491,0.278,9.02878333926401e-28,"12","Smim19"
"Cyp511",2.86648700374366e-32,0.650283996648724,0.765,0.56,9.34216779390096e-28,"12","Cyp51"
"Pgpep1",3.8299962287775e-32,1.21022037139228,0.258,0.113,1.24823407092087e-27,"12","Pgpep1"
"Ccdc88c2",3.94746610954129e-32,1.0211075983376,0.291,0.133,1.2865186797606e-27,"12","Ccdc88c"
"Nin1",4.81499168147776e-32,0.973782360548835,0.326,0.157,1.56925393891042e-27,"12","Nin"
"Cenpa",6.40811275955111e-32,0.518828486971933,0.903,0.763,2.0884680294653e-27,"12","Cenpa"
"Vangl2",6.67148792231572e-32,0.753556732060844,0.545,0.329,2.17430462876192e-27,"12","Vangl2"
"H2-K12",7.28259583916204e-32,1.05183019325494,0.323,0.158,2.3734708099413e-27,"12","H2-K1"
"Mcfd2",7.3635137224531e-32,0.869203981319087,0.355,0.175,2.39984275728469e-27,"12","Mcfd2"
"Mzt11",9.809697060158e-32,0.71128536949345,0.577,0.349,3.19707836887609e-27,"12","Mzt1"
"Nsdhl",9.86323028114844e-32,0.820997369560008,0.495,0.291,3.21452538092909e-27,"12","Nsdhl"
"Gm104512",9.88762492173442e-32,1.11683824344618,0.215,0.087,3.22247583824246e-27,"12","Gm10451"
"Prdx2-ps1",1.0947543050969e-31,0.530217197062604,0.82,0.625,3.56791375574131e-27,"12","Prdx2-ps1"
"Gtf2h3",1.10332129687961e-31,0.689758722239502,0.537,0.314,3.59583443866034e-27,"12","Gtf2h3"
"Ppp1r35",1.13457213906606e-31,0.767243027762869,0.475,0.267,3.69768405843019e-27,"12","Ppp1r35"
"Med31",1.15608321913784e-31,0.686677459044592,0.538,0.312,3.76779081949213e-27,"12","Med31"
"Ctps",1.54086879614957e-31,0.569832954788486,0.72,0.496,5.02184549353106e-27,"12","Ctps"
"A430005L14Rik",1.83220182532839e-31,0.629997983556896,0.705,0.486,5.97132896892776e-27,"12","A430005L14Rik"
"Phf61",1.92774704706631e-31,0.66474510695635,0.68,0.461,6.28272040109381e-27,"12","Phf6"
"Smchd1",2.13658533439952e-31,0.522552453279824,0.838,0.663,6.96334526334148e-27,"12","Smchd1"
"Jpt21",2.66864100497004e-31,0.649551381216736,0.666,0.43,8.69736789929787e-27,"12","Jpt2"
"Ypel12",2.6845785158356e-31,0.869290554810624,0.368,0.186,8.74930984095979e-27,"12","Ypel1"
"Bbip1",2.91497217449291e-31,0.636129917899039,0.677,0.444,9.50018581388983e-27,"12","Bbip1"
"Nkain1",3.77629955193167e-31,0.763622187031416,0.478,0.271,1.23073378697005e-26,"12","Nkain1"
