p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.291558023581659	0.88637455262305	0.013	0.007	1	Abcb1b	other
0.291585228078942	0.0266600642045431	0.109	0.086	1	Pan2	other
0.29159269912131	-0.627262974465709	0.004	0.01	1	Ptgds	other
0.29159269912131	-0.736283781542388	0.004	0.01	1	Gm13689	other
0.29159269912131	-0.616836873793805	0.004	0.01	1	Vipr1	other
0.29159269912131	-0.560988218794433	0.004	0.01	1	Gm24707	other
0.29175586008411	0.0659615361042434	0.036	0.024	1	Cdk5rap1	other
0.291784925353418	0.26531485537844	0.031	0.021	1	Deptor	other
0.291784925353418	0.353108591653706	0.031	0.021	1	Ccdc120	other
0.291804011452246	-0.164523478387839	0.479	0.472	1	Wdr70	other
0.291962303508648	0.524731609598152	0.029	0.019	1	A130014A01Rik	other
0.292001991358717	0.0670302429442411	0.234	0.196	1	Wdfy1	other
0.292008968029075	0.627106506848299	0.027	0.017	1	Gm45380	other
0.292106906935931	0.146681423443663	0.147	0.122	1	Gnptg	other
0.292126400672536	0.795693697270646	0.013	0.007	1	Gm37618	other
0.292126400672536	0.792847832822162	0.013	0.007	1	Rps2-ps11	other
0.292227646079839	-0.819674007674962	0.004	0.01	1	Kcnk7	other
0.292314167672126	-0.222669160592483	0.343	0.352	1	Etaa1	other
0.292394732867859	0.662216988027835	0.027	0.017	1	Gm7435	other
0.292689195440972	-0.0770623591262614	0.169	0.136	1	Kdm4a	other
0.292695521658484	0.582050247532522	0.013	0.007	1	Runx1t1	other
0.292695521658484	0.679688136137447	0.013	0.007	1	Ccdc36	other
0.292695521658484	0.41656558472526	0.013	0.007	1	Prcd	other
0.292695521658484	0.735040304664769	0.013	0.007	1	Taf9b	other
0.292861833053148	0.0772753209564305	0.169	0.141	1	3110009E18Rik	other
0.292949215279976	2.03812283585451	0.016	0.009	1	Gpr157	other
0.292989050632838	0.777400995867763	0.024	0.015	1	Gm45629	other
0.29299741641171	-0.125714986397843	0.837	0.828	1	Rtn4	other
0.293022025139655	0.0203381713452662	0.065	0.048	1	Ccl27a	other
0.293039826113137	0.0473012849460148	0.189	0.156	1	Mpped2	other
0.293084453254093	-0.248276978390886	0.254	0.223	1	Dqx1	other
