p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.109886935313873	-0.510171370698419	0.172	0.219	1	Tmem176a	other
0.109906746257378	1.06178942049177	0.054	0.028	1	Fgf13	other
0.109925430747522	-1.37761909355741	0.018	0.042	1	Arap2	other
0.109925430747522	-1.43167566165068	0.018	0.042	1	Itprip	other
0.110038802965164	0.669559655007487	0.081	0.048	1	Pnkp	other
0.11016751674493	0.184442724566349	0.127	0.081	1	Gm43361	other
0.11022474026256	0.110547781719191	0.905	0.91	1	Clta	other
0.110251411442487	0.662894363393524	0.054	0.028	1	Gm37943	other
0.11026915525704	-0.445592988421645	0.154	0.202	1	Ophn1	other
0.110315403572875	0.538946836930273	0.081	0.048	1	Tril	other
0.110376374139806	0.46722813955284	0.195	0.14	1	Map2k3	other
0.110467284457176	0.182058543402929	0.652	0.551	1	Rtcb	other
0.110507838972212	-0.314984062023913	0.412	0.452	1	Pwwp2a	other
0.110514987201155	-0.403759794663436	0.235	0.292	1	Sgo1	other
0.110517763604296	-0.836003347904057	0.1	0.14	1	Ccdc66	other
0.1105840863336	0.303702109583897	0.172	0.121	1	Esyt2	other
0.110666389110681	-1.39932434931428	0.018	0.042	1	Irgq	other
0.110678879937117	0.471984027197021	0.104	0.065	1	Fpgs	other
0.110733624929303	0.218944243564287	0.566	0.489	1	Pdcd6	other
0.110758620901609	0.297597196902464	0.244	0.183	1	Fam207a	other
0.11092430902466	-0.496915482586064	0.204	0.247	1	Fzr1	other
0.111015499743396	0.21199630004003	0.529	0.438	1	Wdr74	other
0.1110712081611	0.218616148738556	0.421	0.348	1	Tmem97	other
0.111290532021816	0.867519482556963	0.054	0.028	1	Naa80	other
0.111638618160794	0.890863947675789	0.054	0.028	1	Gadd45b	other
0.111645341806591	-0.48449476182446	0.222	0.281	1	Arl4a	other
0.111706654053659	0.573612002283256	0.081	0.048	1	S100a10	other
0.111706654053659	0.479707734757437	0.081	0.048	1	Gpc4	other
0.111763626477051	-0.501233531478737	0.095	0.14	1	Ahdc1	other
0.111802330801226	0.0616998785067797	0.986	0.997	1	Rpl27	other
0.111824387816236	0.171558446389587	0.769	0.722	1	Rnaseh2c	other
0.111887666414046	0.109197520833358	0.959	0.935	1	Ybx3	other
0.111941946266634	-0.924416565084128	0.09	0.129	1	Nrp1	other
0.111981648910963	0.25144243096997	0.385	0.315	1	Serinc1	other
0.111988397930854	0.341533494163959	0.412	0.343	1	Ube2d1	other
0.11218967359513	0.205275952963732	0.244	0.174	1	Wdr83	other
0.112305409988672	-0.357249473445993	0.326	0.379	1	Asxl1	other
0.112434308982815	-0.45902177357961	0.231	0.272	1	Lamp2	other
